STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
1,10227,4,1,8,43,9999,77
1,10227,5,1,98,58,9999,77
1,10227,6,1,0,1,9999,77
1,10227,7,1,0,2,9999,77
1,10228,1,1,55,68,5555,55
1,10228,2,1,12,12,2,12
1,10229,1,2,12,12,1,2
1,10229,2,2,55,63,5555,55
1,10229,3,2,12,38,9999,77
1,10229,4,2,12,42,9999,77
1,10230,1,1,55,63,5555,55
1,10230,2,1,4,33,9999,77
1,10230,3,1,55,69,5555,55
1,10230,4,1,55,68,5555,55
1,10230,5,1,55,64,5555,55
1,10230,6,1,6,33,9999,77
1,10230,7,1,55,69,5555,55
1,10230,8,1,12,12,2,12
1,10231,1,1,55,63,5555,55
1,10231,2,1,1,30,9999,77
1,10231,3,1,12,32,9999,77
1,10231,4,1,0,1,9999,77
1,10231,5,1,6,42,9999,77
1,10232,1,1,55,63,5555,55
1,10232,2,1,2,33,9999,77
1,10232,3,1,98,53,9999,77
1,10232,4,1,55,69,5555,55
1,10232,5,1,55,68,5555,55
1,10232,6,1,55,64,5555,55
1,10232,7,1,98,38,9999,77
1,10232,8,1,3,42,9999,77
1,10232,9,1,18,14,2,98
1,10232,10,1,18,14,3,98
1,10232,11,1,18,14,4,98
1,10233,1,1,55,68,5555,55
1,10233,2,1,12,12,2,12
1,10234,1,1,12,12,2,10
1,10235,1,1,55,68,5555,55
1,10235,2,1,55,64,5555,55
1,10235,3,1,12,32,9999,77
1,10235,4,1,55,67,5555,55
1,10235,5,1,98,34,9999,77
1,10236,1,1,55,63,5555,55
1,10236,2,1,55,69,5555,55
1,10236,3,1,55,68,5555,55
1,10236,4,1,55,64,5555,55
1,10236,5,1,0,1,9999,77
1,10237,1,1,55,63,5555,55
1,10237,2,1,12,34,9999,77
1,10237,3,1,12,32,9999,77
1,10237,4,1,0,1,9999,77
1,10238,1,1,55,64,5555,55
1,10238,2,1,9,24,9999,77
1,10238,3,1,55,69,5555,55
1,10238,4,1,55,63,5555,55
1,10238,5,1,12,34,9999,77
1,10238,6,1,12,42,9999,77
1,10239,1,1,55,63,5555,55
1,10239,2,1,55,69,5555,55
1,10239,3,1,55,68,5555,55
1,10239,4,1,55,64,5555,55
1,10239,5,1,55,69,5555,55
1,10239,6,1,55,68,5555,55
1,10239,7,1,55,63,5555,55
1,10239,8,1,5,32,9999,77
1,10239,9,1,0,1,9999,77
1,10239,10,1,5,42,9999,77
1,10240,1,1,12,12,2,6
1,10240,2,1,55,68,5555,55
1,10240,3,1,55,64,5555,55
1,10240,4,3,55,63,5555,55
1,10240,5,1,12,12,3,10
1,10241,1,2,12,12,1,9
1,10241,2,1,55,63,5555,55
1,10241,3,1,3,59,9999,77
1,10242,1,1,55,68,5555,55
1,10242,2,1,55,68,5555,55
1,10242,3,1,55,63,5555,55
1,10242,4,1,4,42,9999,77
1,10242,5,1,6,42,9999,77
1,10242,6,1,6,42,9999,77
1,10243,1,1,55,63,5555,55
1,10243,2,1,55,69,5555,55
1,10243,3,1,55,68,5555,55
1,10243,4,1,55,64,5555,55
1,10243,5,1,2,42,9999,77
1,10244,1,1,55,68,5555,55
1,10244,2,1,55,64,5555,55
1,10244,3,1,0,1,9999,77
1,10245,1,1,12,8,9999,77
1,10246,1,1,55,63,5555,55
1,10246,2,1,55,69,5555,55
1,10246,3,1,55,68,5555,55
1,10246,4,1,55,64,5555,55
1,10246,5,1,55,69,5555,55
1,10246,6,1,0,1,9999,77
1,10247,1,1,55,68,5555,55
1,10247,2,1,55,64,5555,55
1,10247,3,1,12,32,9999,77
1,10247,4,1,0,1,9999,77
1,10248,1,1,55,63,5555,55
1,10248,2,1,1,42,9999,77
1,10248,3,1,0,1,9999,77
1,10248,4,1,13,42,9999,77
1,10249,1,1,12,12,2,6
1,10249,2,2,55,68,5555,55
1,10249,3,2,55,64,5555,55
1,10249,4,2,0,1,9999,77
1,10249,5,2,98,35,9999,77
1,10250,1,1,12,8,9999,77
1,10251,1,1,55,68,5555,55
1,10251,2,1,55,64,5555,55
1,10251,3,1,0,1,9999,77
1,10251,4,1,13,30,9999,77
1,10252,1,2,12,12,1,2
1,10252,2,1,55,64,5555,55
1,10252,3,1,0,1,9999,77
1,10252,4,1,98,38,9999,77
1,10253,1,1,12,8,9999,77
1,10254,1,1,0,5,9999,77
1,10254,2,1,55,63,5555,55
1,10254,3,1,12,42,9999,77
1,10255,1,1,55,64,5555,55
1,10255,2,1,55,65,5555,55
1,10255,3,1,12,12,2,12
1,10256,1,1,55,68,5555,55
1,10256,2,1,12,12,2,12
1,10257,1,1,55,64,5555,55
1,10257,2,1,55,69,5555,55
1,10257,3,1,0,1,9999,77
1,10258,1,1,55,63,5555,55
1,10258,2,1,12,53,9999,77
1,10258,3,1,12,42,9999,77
1,10259,1,1,55,68,5555,55
1,10259,2,1,12,12,2,12
1,10259,3,2,55,63,5555,55
1,10259,4,2,0,1,9999,77
1,10260,1,1,55,68,5555,55
1,10260,2,1,55,64,5555,55
1,10260,3,1,12,38,9999,77
1,10260,4,1,12,42,9999,77
1,10260,5,1,12,8,9999,77
1,10261,1,1,12,12,2,6
1,10261,2,2,55,63,5555,55
1,10261,3,2,98,34,9999,77
1,10261,4,2,0,1,9999,77
1,10262,1,1,55,63,5555,55
1,10262,2,1,12,34,9999,77
1,10262,3,1,12,42,9999,77
1,10262,4,1,0,1,9999,77
1,10263,1,1,55,68,5555,55
1,10263,2,1,12,12,2,12
1,10264,1,1,12,8,9999,77
1,10265,1,1,0,1,9999,77
1,10265,2,1,55,64,5555,55
1,10265,3,1,98,24,9999,77
1,10266,1,1,55,64,5555,55
1,10266,2,1,55,65,5555,55
1,10266,3,1,11,12,2,7
1,10267,1,1,12,12,2,6
1,10267,2,1,0,2,9999,77
1,10268,1,1,14,8,9999,77
1,10269,1,1,12,12,2,6
1,10269,2,2,12,12,3,6
1,10270,1,1,55,64,5555,55
1,10270,2,1,12,52,9999,77
1,10270,3,1,0,1,9999,77
1,10270,4,1,19,54,2,98
1,10271,1,1,55,63,5555,55
1,10271,2,1,12,24,9999,77
1,10271,3,1,0,1,9999,77
1,10272,1,1,55,63,5555,55
1,10272,2,1,12,52,9999,77
1,10273,1,1,12,8,9999,77
1,10273,2,2,12,8,9999,77
1,10274,1,1,55,64,5555,55
1,10274,2,1,55,68,5555,55
1,10274,3,2,12,12,1,10
1,10275,1,1,55,68,5555,55
1,10275,2,1,55,64,5555,55
1,10275,3,1,98,35,9999,77
1,10275,4,1,0,1,9999,77
1,10276,1,1,55,63,5555,55
1,10276,2,1,55,69,5555,55
1,10276,3,1,55,68,5555,55
1,10276,4,1,55,64,5555,55
1,10276,5,1,55,69,5555,55
1,10276,6,1,55,68,5555,55
1,10276,7,1,55,63,5555,55
1,10276,8,1,12,42,9999,77
1,10277,1,1,12,8,9999,77
1,10278,1,1,55,68,5555,55
1,10278,2,1,55,64,5555,55
1,10278,3,1,12,53,9999,77
1,10278,4,1,98,59,9999,77
1,10278,5,1,12,42,9999,77
1,10279,1,1,55,68,5555,55
1,10279,2,1,55,64,5555,55
1,10279,3,1,12,39,9999,77
1,10280,1,1,55,68,5555,55
1,10280,2,1,12,12,2,12
1,10281,1,1,55,63,5555,55
1,10281,2,1,9,42,9999,77
1,10282,1,1,55,68,5555,55
1,10282,2,1,12,12,2,12
1,10282,3,3,12,12,2,6
1,10283,1,1,55,68,5555,55
1,10283,2,1,55,64,5555,55
1,10283,3,1,12,58,9999,77
1,10283,4,1,0,1,9999,77
1,10283,5,1,62,42,9999,77
1,10284,1,1,55,63,5555,55
1,10284,2,1,3,33,9999,77
1,10284,3,1,98,59,9999,77
1,10284,4,1,98,30,9999,77
1,10284,5,1,98,42,9999,77
1,10285,1,1,55,68,5555,55
1,10285,2,1,10,12,2,11
1,10286,1,1,55,63,5555,55
1,10286,2,1,12,42,9999,77
1,10287,1,1,12,12,2,3
1,10288,1,1,55,68,5555,55
1,10288,2,1,55,64,5555,55
1,10288,3,2,55,63,5555,55
1,10288,4,1,10,12,2,11
1,10289,1,1,12,8,9999,77
1,10290,1,1,12,12,2,8
1,10290,2,1,12,8,9999,77
1,10291,1,1,55,63,5555,55
1,10291,2,1,12,59,9999,77
1,10291,3,1,98,42,9999,77
1,10291,4,1,12,42,9999,77
1,10291,5,1,0,1,9999,77
1,10292,1,1,12,12,2,6
1,10293,1,1,55,63,5555,55
1,10293,2,1,12,59,9999,77
1,10293,3,1,55,67,5555,55
1,10293,4,1,98,42,9999,77
1,10293,5,1,0,1,9999,77
1,10294,1,1,55,63,5555,55
1,10294,2,1,55,69,5555,55
1,10294,3,1,55,64,5555,55
1,10294,4,1,12,24,9999,77
1,10294,5,1,0,1,9999,77
1,10294,6,1,8,21,9999,77
1,10295,1,1,12,12,2,6
1,10295,2,1,12,8,9999,77
1,10295,3,1,12,8,9999,77
1,10295,4,1,12,12,3,6
1,10296,1,1,55,63,5555,55
1,10296,2,1,55,69,5555,55
1,10296,3,1,55,68,5555,55
1,10296,4,1,55,64,5555,55
1,10296,5,1,2,42,9999,77
1,10296,6,1,0,2,9999,77
1,10298,1,1,12,12,2,6
1,10299,1,1,12,12,2,4
1,10300,1,1,55,63,5555,55
1,10300,2,1,98,34,9999,77
1,10300,3,1,3,42,9999,77
1,10300,4,1,55,67,5555,55
1,10300,5,1,14,14,2,13
1,10301,1,1,55,68,5555,55
1,10301,2,1,55,64,5555,55
1,10301,3,1,12,42,9999,77
1,10302,1,2,12,12,1,2
1,10303,1,1,55,64,5555,55
1,10303,2,1,98,25,9999,77
1,10304,1,1,55,68,5555,55
1,10304,2,1,55,64,5555,55
1,10304,3,1,11,42,9999,77
1,10304,4,1,12,42,9999,77
1,10305,1,1,55,68,5555,55
1,10305,2,1,12,12,2,12
1,10306,1,2,12,12,1,3
1,10307,1,1,55,68,5555,55
1,10307,2,3,55,63,5555,55
1,10307,3,1,9,12,3,7
1,10307,4,1,12,12,2,12
1,10308,1,2,12,12,1,3
1,10308,2,1,55,64,5555,55
1,10308,3,1,11,59,9999,77
1,10308,4,1,98,34,9999,77
1,10308,5,1,0,1,9999,77
1,10309,1,2,12,12,1,8
1,10310,1,1,55,68,5555,55
1,10310,2,1,55,68,5555,55
1,10310,3,1,55,63,5555,55
1,10310,4,1,55,69,5555,55
1,10310,5,1,55,68,5555,55
1,10310,6,1,55,64,5555,55
1,10310,7,1,3,30,9999,77
1,10310,8,1,9,42,9999,77
1,10311,1,1,55,68,5555,55
1,10311,2,2,12,12,1,2
1,10312,1,1,55,64,5555,55
1,10312,2,1,55,65,5555,55
1,10312,3,2,12,12,1,3
1,10312,4,1,0,2,9999,77
1,10313,1,1,55,68,5555,55
1,10313,2,1,12,12,2,12
1,10313,3,1,0,1,9999,77
1,10314,1,1,55,68,5555,55
1,10314,2,1,55,68,5555,55
1,10314,3,2,55,68,5555,55
1,10314,4,1,12,12,2,12
1,10315,1,1,55,63,5555,55
1,10315,2,1,12,30,9999,77
1,10315,3,1,0,1,9999,77
1,10315,4,1,13,42,9999,77
1,10315,5,1,98,38,9999,77
1,10315,6,1,13,43,9999,77
1,10316,1,1,1,8,9999,77
1,10316,2,2,12,8,9999,77
1,10317,1,1,12,12,2,8
1,10318,1,1,55,68,5555,55
1,10318,2,1,55,64,5555,55
1,10318,3,1,12,35,9999,77
1,10319,1,1,55,63,5555,55
1,10319,2,1,55,69,5555,55
1,10319,3,1,0,1,9999,77
1,10320,1,1,55,63,5555,55
1,10320,2,1,12,59,9999,77
1,10320,3,1,55,69,5555,55
1,10320,4,1,0,1,9999,77
1,10320,5,1,55,63,5555,55
1,10320,6,1,13,42,9999,77
1,10321,1,2,12,12,1,11
1,10322,1,1,55,63,5555,55
1,10322,2,1,10,53,9999,77
1,10322,3,1,9,30,9999,77
1,10323,1,1,55,63,5555,55
1,10323,2,1,12,42,9999,77
1,10324,1,1,12,8,9999,77
1,10325,1,2,12,12,1,6
1,10326,1,2,12,12,1,9
1,10327,1,1,0,1,9999,77
1,10328,1,1,12,12,2,12
1,10329,1,1,0,1,9999,77
1,10330,1,1,12,12,2,12
1,10331,1,1,55,68,5555,55
1,10331,2,1,12,12,2,12
1,10332,1,1,55,68,5555,55
1,10332,2,1,55,68,5555,55
1,10332,3,1,55,63,5555,55
1,10332,4,1,4,30,9999,77
1,10333,1,1,12,12,2,9
1,10334,1,1,55,63,5555,55
1,10334,2,1,12,59,9999,77
1,10334,3,1,12,42,9999,77
1,10335,1,1,55,64,5555,55
1,10335,2,1,12,32,9999,77
1,10335,3,1,55,67,5555,55
1,10335,4,1,55,65,5555,55
1,10335,5,1,55,64,5555,55
1,10335,6,1,12,18,9999,77
1,10336,1,1,55,63,5555,55
1,10336,2,1,1,42,9999,77
1,10337,1,1,12,8,9999,77
1,10338,1,1,55,63,5555,55
1,10338,2,1,12,52,9999,77
1,10338,3,1,0,1,9999,77
1,10338,4,1,0,3,9999,77
1,10339,1,1,55,68,5555,55
1,10339,2,1,55,64,5555,55
1,10339,3,1,0,1,9999,77
1,10339,4,1,0,3,9999,77
1,10340,1,1,55,68,5555,55
1,10340,2,1,55,64,5555,55
1,10340,3,1,12,38,9999,77
1,10340,4,1,12,42,9999,77
1,10341,1,1,55,68,5555,55
1,10341,2,1,12,8,9999,77
1,10342,1,1,55,63,5555,55
1,10342,2,1,55,69,5555,55
1,10342,3,1,55,68,5555,55
1,10342,4,1,12,12,2,12
1,10343,1,2,12,12,1,3
1,10343,2,2,55,63,5555,55
1,10343,3,1,55,64,5555,55
1,10343,4,2,98,14,3,98
1,10343,5,1,98,43,9999,77
1,10343,6,1,98,43,9999,77
1,10343,7,1,98,14,4,8
1,10343,8,1,18,8,9999,77
1,10344,1,1,55,64,5555,55
1,10344,2,1,55,69,5555,55
1,10344,3,1,55,63,5555,55
1,10344,4,1,3,30,9999,77
1,10344,5,1,0,1,9999,77
1,10345,1,1,12,12,2,6
1,10345,2,2,55,63,5555,55
1,10345,3,2,98,8,9999,77
1,10346,1,1,55,68,5555,55
1,10346,2,1,12,12,2,12
1,10346,3,1,55,68,5555,55
1,10346,4,1,55,63,5555,55
1,10346,5,1,0,1,9999,77
1,10346,6,1,0,2,9999,77
1,10347,1,1,55,68,5555,55
1,10347,2,1,55,68,5555,55
1,10347,3,1,2,12,2,12
1,10348,1,1,12,12,2,2
1,10349,1,1,55,68,5555,55
1,10349,2,1,11,12,2,9
1,10349,3,1,12,12,3,12
1,10349,4,4,1,12,3,10
1,10350,1,1,1,12,2,11
1,10350,2,1,55,68,5555,55
1,10350,3,1,55,64,5555,55
1,10350,4,1,6,59,9999,77
1,10351,1,1,55,68,5555,55
1,10351,2,1,55,64,5555,55
1,10351,3,1,55,62,5555,55
1,10351,4,1,0,1,9999,77
1,10352,1,1,55,68,5555,55
1,10352,2,1,55,63,5555,55
1,10352,3,1,98,38,9999,77
1,10352,4,1,12,42,9999,77
1,10353,1,1,55,68,5555,55
1,10353,2,1,12,12,2,12
1,10354,1,1,55,64,5555,55
1,10354,2,1,0,1,9999,77
1,10355,1,1,55,64,5555,55
1,10355,2,1,55,65,5555,55
1,10355,3,1,12,12,3,7
1,10355,4,2,12,12,1,3
1,10355,5,1,0,1,9999,77
1,10356,1,1,55,71,9999,77
1,10356,2,1,14,34,9999,77
1,10356,3,1,12,43,9999,77
1,10356,4,1,55,67,5555,55
1,10356,5,1,98,38,9999,77
1,10356,6,1,98,42,9999,77
1,10357,1,1,0,5,9999,77
1,10358,1,1,55,68,5555,55
1,10358,2,1,55,64,5555,55
1,10358,3,1,12,25,9999,77
1,10358,4,1,12,25,9999,77
1,10359,1,1,12,9,9999,77
1,10360,1,1,12,8,9999,77
1,10361,1,1,55,71,9999,77
1,10361,2,1,55,67,5555,55
1,10361,3,1,12,35,9999,77
1,10362,1,1,55,63,5555,55
1,10362,2,1,12,42,9999,77
1,10362,3,1,0,1,9999,77
1,10363,1,1,12,12,2,11
1,10364,1,1,55,68,5555,55
1,10364,2,1,55,64,5555,55
1,10364,3,1,12,42,9999,77
1,10364,4,1,0,2,9999,77
1,10365,1,1,12,9,9999,77
1,10365,2,2,12,9,9999,77
1,10366,1,1,1,15,9999,77
1,10367,1,1,55,68,5555,55
1,10367,2,1,55,64,5555,55
1,10367,3,1,12,42,9999,77
1,10368,1,1,55,68,5555,55
1,10368,2,1,55,64,5555,55
1,10368,3,1,12,32,9999,77
1,10368,4,1,0,1,9999,77
1,10369,1,1,55,68,5555,55
1,10369,2,1,12,12,2,12
1,10370,1,1,55,68,5555,55
1,10370,2,1,55,68,5555,55
1,10370,3,1,55,63,5555,55
1,10370,4,1,12,42,9999,77
1,10370,5,1,55,67,5555,55
1,10370,6,1,13,42,9999,77
1,10371,1,2,12,12,1,3
1,10372,1,1,12,8,9999,77
1,10373,1,1,55,63,5555,55
1,10373,2,1,14,34,9999,77
1,10373,3,1,98,38,9999,77
1,10373,4,1,0,1,9999,77
1,10374,1,1,12,12,2,12
1,10375,1,1,55,63,5555,55
1,10375,2,1,12,34,9999,77
1,10375,3,1,12,42,9999,77
1,10375,4,1,0,1,9999,77
1,10376,1,1,55,68,5555,55
1,10376,2,1,55,64,5555,55
1,10376,3,1,11,42,9999,77
1,10377,1,1,55,63,5555,55
1,10377,2,1,12,35,9999,77
1,10377,3,1,0,1,9999,77
1,10378,1,1,55,63,5555,55
1,10378,2,1,12,32,9999,77
1,10378,3,1,0,1,9999,77
1,10378,4,1,98,18,9999,77
1,10379,1,1,12,8,9999,77
1,10380,1,1,55,63,5555,55
1,10380,2,1,1,52,9999,77
1,10380,3,1,0,1,9999,77
1,10381,1,1,55,64,5555,55
1,10381,2,1,55,69,5555,55
1,10381,3,1,55,63,5555,55
1,10381,4,1,12,24,9999,77
1,10382,1,1,55,64,5555,55
1,10382,2,1,0,1,9999,77
1,10383,1,1,55,64,5555,55
1,10383,2,1,12,52,9999,77
1,10383,3,1,0,1,9999,77
1,10384,1,1,55,64,5555,55
1,10384,2,1,12,57,9999,77
1,10384,3,1,55,65,5555,55
1,10384,4,1,0,1,9999,77
1,10384,5,2,12,12,1,13
1,10384,6,2,55,63,5555,55
1,10384,7,2,55,69,5555,55
1,10384,8,2,0,1,9999,77
1,10384,9,2,55,64,5555,55
1,10384,10,2,98,57,9999,77
1,10385,1,1,55,64,5555,55
1,10385,2,1,12,42,9999,77
1,10385,3,1,0,2,9999,77
1,10386,1,1,55,63,5555,55
1,10386,2,1,3,42,9999,77
1,10386,3,1,0,1,9999,77
1,10387,1,2,12,12,1,1
1,10388,1,1,55,68,5555,55
1,10388,2,2,12,12,1,9
1,10389,1,1,55,68,5555,55
1,10389,2,1,12,12,2,12
1,10390,1,1,55,63,5555,55
1,10390,2,1,0,1,9999,77
1,10391,1,1,4,12,2,8
1,10391,2,1,55,68,5555,55
1,10391,3,3,12,12,1,3
1,10392,1,1,55,63,5555,55
1,10392,2,1,12,34,9999,77
1,10392,3,1,12,42,9999,77
1,10393,1,1,55,68,5555,55
1,10393,2,1,55,64,5555,55
1,10393,3,1,3,42,9999,77
1,10393,4,1,0,1,9999,77
1,10394,1,1,55,63,5555,55
1,10394,2,1,55,69,5555,55
1,10394,3,1,55,63,5555,55
1,10394,4,1,12,35,9999,77
1,10394,5,1,0,1,9999,77
1,10395,1,1,55,63,5555,55
1,10395,2,1,12,32,9999,77
1,10395,3,1,55,67,5555,55
1,10395,4,1,98,38,9999,77
1,10395,5,1,98,35,9999,77
1,10395,6,1,98,43,9999,77
1,10396,1,1,55,63,5555,55
1,10396,2,1,12,42,9999,77
1,10396,3,1,0,1,9999,77
1,10397,1,1,12,12,2,12
1,10397,2,1,18,54,3,7
1,10397,3,1,55,68,5555,55
1,10397,4,1,55,63,5555,55
1,10397,5,1,0,2,9999,77
1,10398,1,1,55,64,5555,55
1,10398,2,1,55,69,5555,55
1,10398,3,1,0,1,9999,77
1,10399,1,1,55,63,5555,55
1,10399,2,1,12,34,9999,77
1,10399,3,1,0,1,9999,77
1,10400,1,1,55,64,5555,55
1,10400,2,1,12,12,2,5
1,10400,3,1,55,65,5555,55
1,10400,4,1,12,12,3,12
1,10401,1,1,55,63,5555,55
1,10401,2,1,55,69,5555,55
1,10401,3,1,55,68,5555,55
1,10401,4,1,55,64,5555,55
1,10401,5,1,11,34,9999,77
1,10401,6,1,0,1,9999,77
1,10402,1,1,55,68,5555,55
1,10402,2,1,55,64,5555,55
1,10402,3,1,0,1,9999,77
1,10402,4,1,98,30,9999,77
1,10403,1,1,55,68,5555,55
1,10403,2,1,12,12,2,12
1,10403,3,1,55,68,5555,55
1,10403,4,1,55,63,5555,55
1,10403,5,1,12,24,9999,77
1,10403,6,1,0,2,9999,77
1,10404,1,1,0,1,9999,77
1,10405,1,1,55,68,5555,55
1,10405,2,1,12,12,2,12
1,10406,1,1,12,12,2,6
1,10407,1,1,55,63,5555,55
1,10407,2,1,8,38,9999,77
1,10407,3,1,12,42,9999,77
1,10408,1,1,12,8,9999,77
1,10409,1,1,0,1,9999,77
1,10409,2,1,13,12,2,4
1,10410,1,1,12,12,2,4
1,10410,2,1,55,68,5555,55
1,10410,3,1,55,64,5555,55
1,10410,4,1,98,33,9999,77
1,10411,1,1,55,68,5555,55
1,10411,2,1,55,64,5555,55
1,10411,3,1,12,21,9999,77
1,10412,1,1,3,10,9999,77
1,10412,2,1,0,2,9999,77
1,10413,1,1,55,68,5555,55
1,10413,2,1,12,12,2,12
1,10414,1,1,55,64,5555,55
1,10414,2,1,55,69,5555,55
1,10414,3,1,55,64,5555,55
1,10414,4,1,10,43,9999,77
1,10415,1,1,1,12,2,8
1,10415,2,2,55,64,5555,55
1,10415,3,2,0,1,9999,77
1,10416,1,1,55,64,5555,55
1,10416,2,1,12,21,9999,77
1,10416,3,1,0,1,9999,77
1,10417,1,1,12,12,2,7
1,10417,2,1,98,8,9999,77
1,10418,1,1,55,63,5555,55
1,10418,2,1,12,43,9999,77
1,10418,3,1,98,35,9999,77
1,10418,4,1,98,42,9999,77
1,10418,5,1,0,1,9999,77
1,10419,1,1,55,61,5555,55
1,10419,2,1,55,63,5555,55
1,10419,3,1,0,1,9999,77
1,10420,1,1,98,12,2,98
1,10420,2,3,98,12,2,98
1,10421,1,1,55,63,5555,55
1,10421,2,1,55,69,5555,55
1,10421,3,1,0,1,9999,77
1,10421,4,1,12,24,9999,77
1,10421,5,2,12,12,1,14
1,10422,1,1,55,63,5555,55
1,10422,2,1,12,14,2,6
1,10423,1,1,55,63,5555,55
1,10423,2,1,12,24,9999,77
1,10423,3,1,55,69,5555,55
1,10423,4,2,12,12,1,98
1,10423,5,1,55,64,5555,55
1,10423,6,1,98,25,9999,77
1,10423,7,2,55,64,5555,55
1,10423,8,2,98,25,9999,77
1,10423,9,1,19,54,3,12
1,10423,10,1,18,54,4,12
1,10424,1,1,55,63,5555,55
1,10424,2,1,12,52,9999,77
1,10424,3,1,12,23,9999,77
1,10424,4,1,0,2,9999,77
1,10425,1,1,12,12,2,6
1,10425,2,2,55,64,5555,55
1,10425,3,2,12,57,9999,77
1,10425,4,2,0,1,9999,77
1,10426,1,1,12,12,2,6
1,10426,2,2,12,12,3,6
1,10427,1,1,2,12,2,6
1,10427,2,1,55,64,5555,55
1,10427,3,1,98,57,9999,77
1,10427,4,2,55,64,5555,55
1,10427,5,2,98,57,9999,77
1,10427,6,1,55,69,5555,55
1,10427,7,2,55,69,5555,55
1,10427,8,3,12,12,1,12
1,10427,9,3,12,12,2,12
1,10428,1,1,55,64,5555,55
1,10428,2,1,0,1,9999,77
1,10428,3,1,0,3,9999,77
1,10429,1,1,55,68,5555,55
1,10429,2,1,12,12,3,7
1,10429,3,1,12,12,2,12
1,10430,1,1,55,68,5555,55
1,10430,2,1,55,68,5555,55
1,10430,3,1,55,63,5555,55
1,10430,4,1,9,42,9999,77
1,10431,1,1,55,64,5555,55
1,10431,2,1,55,65,5555,55
1,10431,3,1,12,12,2,7
1,10431,4,1,55,63,5555,55
1,10431,5,1,0,1,9999,77
1,10432,1,2,12,12,1,3
1,10433,1,1,55,68,5555,55
1,10433,2,1,55,64,5555,55
1,10433,3,1,12,14,2,12
1,10433,4,1,0,2,9999,77
1,10433,5,1,18,14,3,6
1,10434,1,1,55,64,5555,55
1,10434,2,1,7,35,9999,77
1,10434,3,1,7,32,9999,77
1,10434,4,1,98,59,9999,77
1,10434,5,1,0,1,9999,77
1,10434,6,1,18,54,2,1
1,10435,1,1,55,63,5555,55
1,10435,2,1,3,42,9999,77
1,10435,3,1,0,2,9999,77
1,10436,1,1,55,68,5555,55
1,10436,2,1,55,64,5555,55
1,10436,3,1,98,43,9999,77
1,10436,4,1,0,1,9999,77
1,10436,5,1,14,42,9999,77
1,10437,1,1,55,68,5555,55
1,10437,2,1,12,12,2,12
1,10438,1,1,55,64,5555,55
1,10438,2,1,12,18,9999,77
1,10438,3,1,55,69,5555,55
1,10438,4,1,55,63,5555,55
1,10438,5,1,12,59,9999,77
1,10438,6,1,12,52,9999,77
1,10439,1,1,55,63,5555,55
1,10439,2,1,0,1,9999,77
1,10440,1,1,55,63,5555,55
1,10440,2,1,0,1,9999,77
1,10440,3,1,19,30,9999,77
1,10441,1,1,55,63,5555,55
1,10441,2,1,55,69,5555,55
1,10441,3,1,55,68,5555,55
1,10441,4,1,55,64,5555,55
1,10441,5,1,12,42,9999,77
1,10441,6,1,0,1,9999,77
1,10442,1,1,55,68,5555,55
1,10442,2,1,55,64,5555,55
1,10442,3,1,10,42,9999,77
1,10443,1,1,55,63,5555,55
1,10443,2,1,12,42,9999,77
1,10443,3,1,9,42,9999,77
1,10443,4,1,6,42,9999,77
1,10443,5,1,98,38,9999,77
1,10443,6,1,0,2,9999,77
1,10444,1,1,55,63,5555,55
1,10444,2,1,1,34,9999,77
1,10444,3,1,1,42,9999,77
1,10444,4,1,0,1,9999,77
1,10445,1,1,12,12,2,6
1,10446,1,1,55,63,5555,55
1,10446,2,1,55,69,5555,55
1,10446,3,1,55,68,5555,55
1,10446,4,1,55,64,5555,55
1,10446,5,1,7,42,9999,77
1,10446,6,1,12,42,9999,77
1,10447,1,1,55,63,5555,55
1,10447,2,1,55,69,5555,55
1,10447,3,1,55,68,5555,55
1,10447,4,1,55,68,5555,55
1,10447,5,1,55,63,5555,55
1,10447,6,1,9,42,9999,77
1,10448,1,1,12,9,9999,77
1,10449,1,1,55,68,5555,55
1,10449,2,1,12,12,2,12
1,10450,1,2,12,12,1,9
1,10451,1,1,55,68,5555,55
1,10451,2,1,55,64,5555,55
1,10451,3,1,3,42,9999,77
1,10452,1,1,55,63,5555,55
1,10452,2,1,12,42,9999,77
1,10453,1,1,12,8,9999,77
1,10454,1,1,55,63,5555,55
1,10454,2,1,55,67,5555,55
1,10454,3,1,12,42,9999,77
1,10454,4,1,0,2,9999,77
1,10455,1,1,55,68,5555,55
1,10455,2,1,12,12,2,12
1,10456,1,2,12,12,1,9
1,10456,2,1,55,63,5555,55
1,10456,3,1,0,1,9999,77
1,10457,1,1,55,68,5555,55
1,10457,2,1,12,12,2,12
1,10458,1,1,55,68,5555,55
1,10458,2,1,12,12,2,12
1,10458,3,1,55,68,5555,55
1,10458,4,1,55,63,5555,55
1,10458,5,1,6,30,9999,77
1,10459,1,1,12,8,9999,77
1,10460,1,2,12,12,1,6
1,10460,2,2,55,68,5555,55
1,10460,3,2,55,64,5555,55
1,10460,4,2,12,34,9999,77
1,10461,1,1,55,68,5555,55
1,10461,2,1,55,64,5555,55
1,10461,3,1,11,38,9999,77
1,10461,4,1,11,42,9999,77
1,10461,5,1,98,42,9999,77
1,10462,1,1,11,12,2,10
1,10462,2,1,18,54,3,12
1,10462,3,1,55,68,5555,55
1,10462,4,1,55,68,5555,55
1,10462,5,1,3,12,4,12
