STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP
53,530105,0,1,5,85,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530110,0,1,5,62,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530113,0,1,5,46,1,0,9,0,760,0,1,7,2,7,1,7,4,3,1,1a,750,0
53,530113,0,2,5,54,1,0,9,0,760,0,1,7,2,7,1,7,4,3,1,1a,750,0
53,530117,0,1,5,43,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530119,0,1,5,39,1,0,0,0,440,0,3,7,4,7,8,7,8,8,8,8,400,0
53,530124,0,1,5,26,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530126,0,1,5,36,2,1,1,0,781,0,1,7,2,7,2,7,4,1,2,11b,790,0
53,530130,0,1,5,56,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530137,0,1,5,59,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530149,0,1,5,28,1,0,0,0,420,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530161,0,1,5,37,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530167,0,1,5,18,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530184,0,1,5,33,1,0,0,0,440,0,3,7,4,7,8,7,8,8,8,8,400,0
53,530187,0,1,5,21,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530188,0,1,5,33,1,0,0,0,741,0,2,7,3,7,1,7,4,3,2,4a,740,0
53,530197,0,1,8,20,1,0,0,0,420,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530207,0,1,5,47,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
53,530213,0,1,5,44,2,1,1,0,781,0,1,7,2,7,9,7,1,1,2,11c,790,0
53,530219,0,1,5,66,2,0,1,0,465,0,3,7,3,7,8,7,8,8,8,8,460,0
53,530220,0,1,5,54,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530233,0,1,5,27,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530248,0,1,5,31,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530249,0,1,5,37,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530257,0,1,5,35,1,0,9,0,430,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530276,0,1,5,77,2,1,9,0,770,0,1,7,2,7,9,7,2,3,2,3c,750,0
53,530282,0,1,8,58,2,1,9,0,781,0,1,7,2,7,4,7,4,1,2,11a,790,0
53,530283,0,1,5,61,2,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530287,0,1,5,27,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530288,0,1,5,52,1,1,9,0,690,0,1,7,2,7,9,7,9,8,8,99,990,0
53,530297,0,1,5,78,2,1,9,0,795,0,1,7,2,7,9,7,2,2,2,7c,790,0
53,530306,0,1,5,999,1,0,9,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
53,530312,0,1,5,21,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530317,0,1,5,34,1,1,9,0,770,0,1,7,2,7,2,7,1,3,2,3a,750,0
53,530317,0,2,5,32,2,1,9,0,770,0,1,7,2,7,2,7,1,3,2,3a,750,0
53,530318,0,1,5,68,2,1,9,0,742,0,3,7,2,7,8,7,8,8,8,8,740,0
53,530329,0,1,5,28,1,0,9,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
53,530339,0,1,5,43,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
53,530345,0,1,5,55,1,0,9,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530347,0,1,5,45,2,1,9,0,770,0,1,7,2,7,9,7,3,3,1,1c,750,0
53,530347,0,2,5,12,1,1,9,0,770,0,1,7,2,7,9,7,3,3,1,1c,750,0
53,530348,0,1,8,88,1,1,9,0,781,0,1,7,2,7,9,7,2,1,2,11c,790,0
53,530349,0,1,8,50,2,0,9,0,150,0,1,7,2,7,2,7,1,3,1,1a,100,0
53,530354,0,1,5,56,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530358,0,1,5,34,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530360,0,1,5,71,2,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530362,0,1,5,34,2,9,9,0,900,0,9,7,9,7,8,7,8,8,8,8,990,0
53,530364,0,1,5,31,2,0,9,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530373,0,1,5,51,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
53,530401,0,1,5,28,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
53,530402,0,1,5,65,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530409,0,1,5,32,1,0,0,0,760,0,1,7,2,7,2,7,1,3,2,3a,750,0
53,530414,0,1,8,81,1,0,0,0,742,0,3,7,3,7,8,7,8,8,8,8,740,0
53,530417,0,1,5,16,1,0,9,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0
53,530420,0,1,5,42,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530425,0,1,5,73,1,0,1,0,461,0,3,7,5,7,8,7,8,8,8,8,460,0
53,530431,0,1,5,59,1,0,9,0,690,0,1,7,2,7,2,7,1,3,2,3a,990,0
53,530432,0,1,5,43,1,1,1,0,791,0,1,7,2,7,2,7,2,2,2,7a,790,0
53,530434,0,1,5,38,1,0,1,0,830,0,4,7,8,7,8,7,8,8,8,8,800,0
53,530434,0,2,5,41,2,0,1,0,830,0,4,7,8,7,8,7,8,8,8,8,800,0
53,530434,0,3,5,26,1,0,1,0,830,0,4,7,8,7,8,7,8,8,8,8,800,0
53,530437,0,1,5,62,1,0,1,0,760,0,1,7,2,7,3,7,4,3,1,1b,750,0
53,530441,0,1,5,76,1,9,0,0,690,0,1,7,2,7,1,7,2,3,2,3b,990,0
53,530443,0,1,5,47,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
53,530448,0,1,5,33,2,0,9,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530451,0,1,5,37,2,0,0,0,410,0,2,7,3,7,9,7,1,3,2,4c,400,0
53,530457,0,1,5,16,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530461,0,1,5,65,2,1,9,0,791,0,1,7,2,7,2,7,2,2,2,7a,790,0
53,530463,0,1,5,22,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530468,0,1,5,42,2,1,0,0,770,0,1,7,2,7,3,7,2,3,2,3a,750,0
53,530470,0,1,5,76,2,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530471,0,1,5,30,2,0,0,0,760,0,2,7,3,7,4,7,3,3,1,2a,750,0
53,530473,0,1,5,39,1,0,1,0,320,0,3,7,4,7,8,7,8,8,8,8,350,0
53,530476,0,1,5,25,2,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
53,530481,0,1,5,61,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
53,530482,0,1,5,44,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
53,530487,0,1,5,70,1,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530488,0,1,5,43,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
53,530494,0,1,5,22,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530495,0,1,5,46,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530498,0,1,5,68,1,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530501,0,1,5,53,1,0,9,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
53,530501,0,2,5,34,2,0,9,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
53,530507,0,1,5,86,1,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530518,0,1,5,70,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530523,0,1,5,69,2,1,9,0,770,0,1,7,2,7,4,7,3,3,2,3a,750,0
53,530525,0,1,5,72,2,0,9,0,690,0,1,7,2,7,9,7,4,3,2,3c,990,0
53,530535,0,1,5,91,1,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530539,0,1,5,75,1,0,9,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
53,530543,0,1,5,76,1,1,1,0,791,0,1,7,2,7,9,7,3,2,2,7c,790,0
53,530544,0,1,5,15,1,0,9,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
54,540002,0,1,5,23,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
54,540011,0,1,5,61,2,0,0,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0
54,540014,0,1,5,42,2,0,0,0,742,0,3,7,3,7,8,7,8,8,8,8,740,0
54,540031,0,1,5,64,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
54,540045,0,1,5,39,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
54,540073,0,1,5,21,1,0,0,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
54,540085,0,1,8,69,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
54,540093,0,1,5,34,2,1,1,0,690,0,1,7,2,7,9,7,2,3,1,1d,990,0
54,540102,0,1,5,26,1,0,0,0,610,0,2,7,3,7,9,7,9,8,8,99,600,0
54,540104,0,1,5,65,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
54,540120,0,1,5,9,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
54,540123,0,1,5,48,2,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
54,540139,0,1,5,62,1,1,1,0,795,0,1,7,2,7,1,7,2,2,1,5b,790,0
54,540142,0,1,5,28,2,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
54,540162,0,1,5,31,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
54,540162,0,2,5,35,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
54,540167,0,1,5,24,1,9,9,0,690,0,1,7,9,7,9,7,9,8,8,99,990,0
54,540169,0,1,5,56,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
54,540198,0,1,5,31,1,0,0,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
54,540207,0,1,5,46,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
54,540211,0,1,5,39,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
54,540212,0,1,5,16,1,0,0,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0
54,540222,0,1,5,37,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
54,540230,0,1,5,45,2,0,0,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
54,540236,0,1,5,68,1,0,0,0,420,0,3,7,3,7,8,7,8,8,8,8,400,0
54,540242,0,1,5,36,2,0,0,0,459,0,3,7,4,7,8,7,8,8,8,8,400,0
54,540244,0,1,5,72,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
54,540246,0,1,8,53,1,0,0,0,760,0,1,7,1,7,1,7,4,3,1,2a,750,0
54,540250,0,1,5,34,2,0,0,0,760,0,1,7,2,7,9,7,2,3,2,3c,750,0
54,540261,0,1,5,43,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550003,0,1,5,77,1,0,0,0,330,0,3,7,3,7,8,7,8,8,8,8,350,0
55,550028,0,1,5,76,1,0,1,0,741,0,1,7,2,7,1,7,4,3,1,1a,740,0
55,550034,0,1,5,87,1,1,0,0,781,0,1,7,2,7,1,7,3,1,2,11b,790,0
55,550045,0,1,5,23,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
55,550053,0,1,5,60,1,1,1,0,795,0,2,7,3,7,9,7,3,2,2,8c,790,0
55,550056,0,1,5,87,2,0,1,0,213,0,3,7,3,7,8,7,8,8,8,8,200,0
55,550063,0,1,5,23,2,0,0,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
55,550066,0,1,5,55,1,1,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
55,550067,0,1,5,57,1,0,1,0,320,0,3,7,4,7,8,7,8,8,8,8,350,0
55,550089,0,1,5,40,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550095,0,1,8,61,2,1,1,0,190,0,1,7,2,7,9,7,2,3,9,99,100,0
55,550095,0,2,5,34,2,1,1,0,190,0,3,7,5,7,8,7,8,8,8,8,100,0
55,550103,0,1,5,58,2,1,1,0,140,0,1,7,2,7,9,7,3,3,9,99,100,0
55,550108,0,1,5,75,1,0,1,0,620,0,1,7,1,7,9,7,3,3,9,99,600,0
55,550110,0,1,5,60,1,1,1,0,770,0,1,7,2,7,2,7,1,1,1,9a,750,0
55,550112,0,1,5,54,1,1,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
55,550114,0,1,5,24,2,1,1,0,440,0,2,7,5,7,9,7,4,1,2,12d,400,0
55,550114,0,2,5,23,1,1,1,0,440,0,2,7,5,7,9,7,4,1,2,12d,400,0
55,550114,0,3,5,19,1,1,1,0,440,0,2,7,5,7,9,7,4,1,2,12d,400,0
55,550119,0,1,5,62,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550120,0,1,5,29,1,1,1,0,760,0,1,7,2,7,4,7,3,3,1,1a,750,0
55,550122,0,1,5,30,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
55,550123,0,1,5,62,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
55,550140,0,1,5,24,1,1,1,0,760,0,2,7,3,7,2,7,1,3,2,4a,750,0
55,550141,0,1,5,38,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
55,550153,0,1,5,60,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550157,0,1,5,30,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
55,550160,0,1,5,51,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
55,550172,0,1,5,80,2,0,0,0,330,0,3,7,3,7,8,7,8,8,8,8,350,0
55,550206,0,1,5,83,1,0,1,9,220,0,3,7,5,7,8,7,8,8,8,8,100,0
55,550210,0,1,5,36,2,0,0,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0
55,550239,0,1,5,39,2,0,0,0,610,0,3,7,3,7,8,7,8,8,8,8,600,0
55,550244,0,1,5,35,2,0,1,0,459,0,3,7,5,7,8,7,8,8,8,8,400,0
55,550244,0,2,5,59,1,0,1,0,459,0,3,7,5,7,8,7,8,8,8,8,400,0
55,550244,0,3,5,37,1,0,1,0,459,0,3,7,5,7,8,7,8,8,8,8,400,0
55,550261,0,1,5,23,2,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
55,550265,0,1,5,45,1,0,1,0,741,0,2,7,3,7,3,7,2,3,2,4a,740,0
55,550272,0,1,5,45,2,0,1,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
55,550284,0,1,5,68,2,9,1,0,742,0,1,7,2,7,3,7,2,3,1,1a,740,0
55,550286,0,1,5,55,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
55,550315,0,1,5,25,1,0,0,0,741,0,1,7,2,7,4,7,3,3,2,3a,740,0
55,550331,0,1,5,82,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550332,0,1,5,71,2,0,0,0,190,0,3,7,3,7,8,7,8,8,8,8,100,0
55,550334,0,1,5,48,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0
55,550361,0,1,5,37,2,0,0,0,680,0,3,7,6,7,8,7,8,8,8,8,990,0
55,550365,0,1,5,44,2,0,0,0,150,0,3,7,6,7,8,7,8,8,8,8,100,0
55,550365,0,2,5,18,2,0,0,0,150,0,3,7,6,7,8,7,8,8,8,8,100,0
55,550368,0,1,5,18,2,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
55,550390,0,1,5,69,1,1,1,0,770,0,1,7,2,7,2,7,1,3,2,3a,750,0
55,550410,0,1,5,73,1,1,0,0,770,0,3,7,2,7,8,7,8,8,8,8,750,0
55,550424,0,1,5,37,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
55,550443,0,1,5,65,2,1,1,0,782,0,1,7,2,7,1,7,4,1,1,9a,790,0
55,550452,0,1,5,50,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550463,0,1,5,59,1,1,1,0,770,0,1,7,2,7,4,7,3,3,2,3a,750,0
55,550465,0,1,8,74,1,1,0,0,760,0,1,7,1,7,4,7,3,3,1,2a,750,0
55,550473,0,1,5,31,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
55,550477,0,1,5,27,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
55,550485,0,1,5,54,1,1,1,0,760,0,1,7,2,7,9,7,3,3,2,3c,750,0
55,550490,0,1,5,54,1,1,1,0,760,0,1,7,2,7,2,7,1,3,1,1a,750,0
55,550491,0,1,5,71,1,0,1,0,770,0,1,7,2,7,2,7,1,3,2,3a,750,0
55,550504,0,1,5,45,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
55,550530,0,1,5,56,2,1,1,0,770,0,3,7,2,7,8,7,8,8,8,8,750,0
55,550531,0,1,5,69,2,0,1,0,760,0,1,7,1,7,4,7,3,3,1,2a,750,0
55,550544,0,1,5,78,2,0,0,0,330,0,3,7,3,7,8,7,8,8,8,8,350,0
56,560012,0,4,5,43,2,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0
56,560012,0,1,5,62,2,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0
56,560012,0,2,5,1,2,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0
56,560012,0,3,5,56,2,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0
56,560028,0,1,5,64,1,1,1,0,760,0,2,7,3,7,9,7,4,3,2,4c,750,0
56,560085,0,1,5,79,1,1,1,0,781,0,1,7,2,7,2,7,4,1,2,11b,790,0
56,560096,0,1,5,26,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
56,560103,0,1,5,31,2,1,1,0,781,0,1,7,2,7,3,7,1,1,2,11b,790,0
56,560103,0,2,5,4,1,1,1,0,781,0,1,7,2,7,3,7,1,1,2,11b,790,0
1,10027,0,1,6,24,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
1,10359,0,1,6,27,2,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
1,10365,0,1,6,56,1,0,0,0,0,129,7,3,77,1,7,1,7,7,7,7,0,110
1,10448,0,1,6,66,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
1,10485,0,1,6,19,1,0,0,0,0,255,7,3,77,1,7,1,7,7,7,7,0,258
1,10695,0,1,6,58,1,0,0,0,0,250,7,3,77,1,7,2,7,7,7,7,0,258
1,10794,0,1,6,19,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
2,20036,0,1,6,5,1,0,0,0,0,970,7,3,77,1,7,9,7,7,7,7,0,990
4,40007,0,1,6,22,1,1,1,0,0,155,7,1,77,1,7,1,7,7,7,7,0,158
4,40018,0,1,6,22,1,0,0,0,0,139,7,3,77,2,7,1,7,7,7,7,0,110
4,40023,0,1,6,76,1,1,1,0,0,155,7,1,77,3,7,1,7,7,7,7,0,158
4,40071,0,1,6,73,1,0,1,0,0,232,7,3,77,2,7,1,7,7,7,7,0,230
4,40089,0,1,6,25,1,1,1,0,0,222,7,1,77,1,7,1,7,7,7,7,0,220
4,40131,0,1,6,61,1,0,1,0,0,970,7,3,77,1,7,9,7,7,7,7,0,990
4,40151,0,1,6,67,1,0,1,0,0,221,7,3,77,1,7,1,7,7,7,7,0,220
4,40185,0,1,6,57,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
4,40190,0,1,7,77,1,0,1,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
4,40193,0,1,6,54,1,0,1,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
4,40218,0,1,6,54,2,0,0,0,0,231,7,3,77,2,7,1,7,7,7,7,0,230
4,40264,0,1,6,34,1,0,1,0,0,232,7,3,77,1,7,1,7,7,7,7,0,230
4,40313,0,1,6,24,1,1,1,0,0,155,7,1,77,3,7,9,7,7,7,7,0,158
4,40320,0,1,6,43,2,0,1,0,0,221,7,1,77,1,7,1,7,7,7,7,0,220
4,40330,0,1,6,51,1,0,1,0,0,221,7,1,77,1,7,1,7,7,7,7,0,220
4,40350,0,1,6,33,2,1,1,0,0,213,7,1,77,1,7,1,7,7,7,7,0,215
4,40372,0,1,6,46,1,0,0,0,0,232,7,3,77,1,7,1,7,7,7,7,0,230
4,40425,0,1,6,75,2,0,0,0,0,232,7,3,77,1,7,1,7,7,7,7,0,230
4,40499,0,1,6,46,1,0,1,0,0,250,7,3,77,1,7,2,7,7,7,7,0,258
4,40538,0,1,6,58,2,0,1,0,0,221,7,3,77,1,7,1,7,7,7,7,0,220
4,40564,0,1,6,31,1,0,1,0,0,112,7,1,77,1,7,2,7,7,7,7,0,110
4,40581,0,1,6,46,2,0,0,0,0,250,7,3,77,2,7,2,7,7,7,7,0,258
4,40589,0,1,6,71,1,0,1,0,0,249,7,3,77,2,7,1,7,7,7,7,0,240
4,40642,0,1,6,52,1,0,1,0,0,232,7,3,77,1,7,1,7,7,7,7,0,230
4,40662,0,1,6,61,1,0,1,0,0,133,7,3,77,3,7,9,7,7,7,7,0,110
4,40762,0,1,6,36,1,0,0,0,0,255,7,3,77,1,7,1,7,7,7,7,0,258
4,40764,0,1,6,61,1,1,1,0,0,115,7,2,77,1,7,1,7,7,7,7,0,110
4,40778,0,1,6,28,1,1,1,0,0,212,7,1,77,3,7,1,7,7,7,7,0,210
4,40864,0,1,6,74,1,0,1,0,0,323,7,3,77,2,7,9,7,7,7,7,0,320
4,40866,0,1,6,31,1,0,1,0,0,980,7,9,77,9,7,9,7,7,7,7,0,990
4,40902,0,1,6,61,1,0,1,0,0,322,7,3,77,3,7,2,7,7,7,7,0,320
4,40911,0,1,7,74,1,1,1,0,0,212,7,1,77,3,7,1,7,7,7,7,0,210
4,40931,0,1,6,13,1,0,1,0,0,132,7,3,77,3,7,1,7,7,7,7,0,110
5,50140,0,1,6,51,1,0,0,0,0,970,7,3,77,1,7,1,7,7,7,7,0,990
5,50235,0,1,6,52,1,0,0,0,0,155,7,1,77,1,7,1,7,7,7,7,0,158
5,50288,0,1,6,25,2,0,0,0,0,259,7,3,77,1,7,1,7,7,7,7,0,258
5,50288,0,2,6,21,1,0,0,0,0,259,7,3,77,1,7,1,7,7,7,7,0,258
6,60064,0,1,6,77,1,0,0,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,60158,0,1,6,67,1,0,0,0,0,132,7,3,77,2,7,2,7,7,7,7,0,110
6,60180,0,1,6,12,1,0,0,0,0,250,7,3,77,1,7,2,7,7,7,7,0,258
6,60334,0,1,6,52,1,0,0,0,0,144,7,1,77,1,7,1,7,7,7,7,0,145
6,60384,0,1,6,52,1,0,1,0,0,221,7,3,77,1,7,1,7,7,7,7,0,220
6,60451,0,1,6,41,1,0,0,0,0,122,7,3,77,1,7,1,7,7,7,7,0,110
6,60485,0,1,6,47,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
6,60556,0,1,6,59,1,0,1,0,0,250,7,3,77,1,7,2,7,7,7,7,0,258
6,60557,0,1,6,50,2,0,0,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,60588,0,1,6,59,1,0,0,0,0,232,7,3,77,2,7,1,7,7,7,7,0,230
6,60597,0,1,6,35,1,0,0,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,60600,0,1,6,27,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
6,60612,0,1,6,31,1,0,0,0,0,221,7,3,77,1,7,1,7,7,7,7,0,220
6,60717,0,1,6,30,1,0,0,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,60866,0,1,6,68,1,1,0,0,0,155,7,1,77,3,7,1,7,7,7,7,0,158
6,60931,0,1,6,60,1,1,1,0,0,155,7,1,77,3,7,3,7,7,7,7,0,158
6,60952,0,1,6,45,2,0,1,0,0,239,7,3,77,3,7,1,7,7,7,7,0,230
6,60971,0,1,6,37,1,1,1,0,0,144,7,2,77,3,7,3,7,7,7,7,0,145
6,60981,0,1,6,58,1,1,1,0,0,217,7,1,77,3,7,1,7,7,7,7,0,215
6,60986,0,1,6,66,1,0,0,0,0,221,7,3,77,1,7,1,7,7,7,7,0,220
6,61036,0,1,6,43,1,0,0,0,0,250,7,3,77,1,7,2,7,7,7,7,0,258
6,61100,0,1,6,51,1,1,1,0,0,212,7,1,77,3,7,2,7,7,7,7,0,210
6,61109,0,1,6,44,1,0,0,0,0,232,7,3,77,1,7,1,7,7,7,7,0,230
6,61151,0,1,6,47,1,0,1,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,61151,0,2,6,36,1,0,1,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,61223,0,1,6,55,1,0,0,0,0,250,7,3,77,1,7,2,7,7,7,7,0,258
6,61230,0,1,6,26,1,0,0,0,0,239,7,3,77,8,7,1,7,7,7,7,0,230
6,61281,0,1,6,76,1,0,1,0,0,142,7,1,77,1,7,1,7,7,7,7,0,145
6,61285,0,1,6,52,1,0,1,0,0,224,7,3,77,1,7,2,7,7,7,7,0,225
6,61375,0,1,6,40,1,1,1,0,0,221,7,1,77,1,7,1,7,7,7,7,0,220
6,61378,0,1,6,42,1,0,1,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,61385,0,1,6,56,1,0,1,0,0,235,7,3,77,1,7,1,7,7,7,7,0,230
6,61417,0,1,6,30,1,1,1,0,0,312,7,3,77,1,7,3,7,7,7,7,0,310
6,61446,0,1,6,72,2,0,1,0,0,280,7,3,77,3,7,2,7,7,7,7,0,290
6,61471,0,1,6,41,1,1,0,0,0,235,7,3,77,1,7,1,7,7,7,7,0,230
6,61562,0,1,6,32,1,1,1,0,0,153,7,1,77,3,7,1,7,7,7,7,0,158
6,61580,0,1,6,60,1,0,1,0,0,221,7,1,77,1,7,1,7,7,7,7,0,220
6,61588,0,1,6,52,1,0,0,0,0,380,7,3,77,1,7,1,7,7,7,7,0,190
6,61589,0,1,6,25,1,0,0,0,0,232,7,3,77,1,7,1,7,7,7,7,0,230
6,61621,0,1,6,64,1,0,1,0,0,312,7,3,77,1,7,3,7,7,7,7,0,310
6,61622,0,1,6,52,1,0,0,0,0,239,7,3,77,1,7,1,7,7,7,7,0,230
6,61631,0,1,6,60,1,0,0,0,0,231,7,3,77,1,7,1,7,7,7,7,0,230
